wavelength nm,irradiance W/m^2/nm
829.51,0.033997439
829.825,0.02774767
830.14,0.033467593
830.456,0.025685984
830.771,0.029770046
831.086,0.033863858
831.401,0.030406935
831.716,0.02948415
832.031,0.031092155
832.346,0.024792948
832.661,0.03022418
832.976,0.02902612
833.29,0.029345245
833.605,0.024722867
833.92,0.028089542
834.234,0.029922569
834.549,0.024564976
834.863,0.027525991
835.178,0.031373525
835.492,0.025083183
835.806,0.027860269
836.121,0.029726353
836.435,0.027164461
836.749,0.029289652
837.063,0.033220514
837.377,0.038768956
837.691,0.035723979
838.005,0.031313293
838.319,0.030738165
838.633,0.030411238
838.946,0.02913495
839.26,0.028092287
839.574,0.035177255
839.887,0.035558497
840.201,0.035922934
840.514,0.031596267
840.828,0.031932735
841.141,0.035143219
841.455,0.03123954
841.768,0.034704531
842.081,0.036011207
842.394,0.038562099
842.707,0.030279879
843.02,0.043263794
843.333,0.037346143
843.646,0.035792709
843.959,0.038149806
844.272,0.033405814
844.585,0.030305902
844.898,0.036600461
845.21,0.035006523
845.523,0.03315408
845.835,0.033784011
846.148,0.040963746
846.46,0.043131355
846.773,0.043552509
847.085,0.031980604
847.397,0.032856033
847.71,0.038592841
848.022,0.038236103
848.334,0.042541204
848.646,0.041380898
848.958,0.034224347
849.27,0.030936765
849.582,0.034999419
849.894,0.038295468
850.205,0.030745968
850.517,0.038809552
850.829,0.03948374
851.141,0.039382973
851.452,0.033631017
851.764,0.039147951
852.075,0.036346178
852.386,0.041082198
852.698,0.045883992
853.009,0.039197874
853.32,0.033846485
853.632,0.037581124
853.943,0.042701026
854.254,0.04206609
854.565,0.030236856
854.876,0.037072286
855.187,0.046453178
855.497,0.041840953
855.808,0.047108687
856.119,0.041885173
856.43,0.03976247
856.74,0.03990952
857.051,0.042381831
857.361,0.049186284
857.672,0.036021294
857.982,0.041404847
858.293,0.034545797
858.603,0.037639201
858.913,0.038949155
859.223,0.038799076
859.533,0.041622362
859.844,0.035853367
860.154,0.037488913
860.464,0.04602344
860.773,0.041100278
861.083,0.044010499
861.393,0.039293013
861.703,0.043760547
862.013,0.031700649
862.322,0.043530369
862.632,0.044336609
862.941,0.043275898
863.251,0.043118237
863.56,0.042696861
863.869,0.045696695
864.179,0.036732806
864.488,0.048920603
864.797,0.048492363
865.106,0.050250991
865.415,0.046584469
865.724,0.050039046
866.033,0.049308786
866.342,0.04724953
866.651,0.046138657
866.96,0.045701173
867.269,0.043572793
867.577,0.044092257
867.886,0.052252737
868.195,0.051153996
868.503,0.049049304
868.812,0.041532107
869.12,0.047788073
869.428,0.043966754
869.737,0.049611257
870.045,0.046075469
870.353,0.043546615
870.661,0.048307613
870.969,0.047177312
871.277,0.058618183
871.585,0.056455047
871.893,0.043988447
872.201,0.050621811
872.509,0.046561237
872.817,0.04457857
873.124,0.055284705
873.432,0.044718593
873.739,0.047450286
874.047,0.055710896
874.354,0.048969688
874.662,0.051406458
874.969,0.049048969
875.276,0.05744936
875.584,0.041650833
875.891,0.059089082
876.198,0.061238271
876.505,0.046762496
876.812,0.049667212
877.119,0.056055597
877.426,0.05216623
877.733,0.046633792
878.04,0.067174163
878.346,0.063692212
878.653,0.048293611
878.96,0.055641477
879.266,0.060384878
879.573,0.058378662
879.879,0.059090495
880.185,0.045616714
880.492,0.06344209
880.798,0.054335304
881.104,0.065827708
881.411,0.058335438
881.717,0.057409783
882.023,0.048122661
882.329,0.063269387
882.635,0.063261516
882.941,0.077810899
883.246,0.067934426
883.552,0.053151373
883.858,0.061744428
884.164,0.06735197
884.469,0.077353507
884.775,0.051156049
885.08,0.055419027
885.386,0.058821015
885.691,0.051024764
885.996,0.074245964
886.302,0.057302655
886.607,0.059819338
886.912,0.057781968
887.217,0.058421947
887.522,0.073361277
887.827,0.073176803
888.132,0.077138309
888.437,0.0615854
888.742,0.071126584
889.046,0.065802959
889.351,0.06788204
889.656,0.074797
889.96,0.061381026
890.265,0.079681835
890.569,0.057976864
890.874,0.06581346
891.178,0.071325194
891.483,0.074857769
891.787,0.077485563
892.091,0.064529334
892.395,0.071352502
892.699,0.074425088
893.003,0.07783074
893.307,0.073526347
893.611,0.069739352
893.915,0.076221963
894.219,0.067094011
894.523,0.063318421
894.826,0.084592656
895.13,0.077887748
895.433,0.070751977
895.737,0.070902881
896.04,0.054206278
896.344,0.073258984
896.647,0.062014625
896.95,0.073134049
897.254,0.063361634
897.557,0.056977277
897.86,0.06560493
898.163,0.078297637
898.466,0.076964464
898.769,0.07914699
899.072,0.081904963
899.375,0.059248477
899.677,0.065483768
899.98,0.057934088
900.283,0.065306869
900.585,0.068506702
900.888,0.053210774
901.191,0.074028917
901.493,0.075270381
901.795,0.063501531
902.098,0.066283678
902.4,0.074265006
902.702,0.070306877
903.004,0.074195092
903.306,0.079147782
903.608,0.077242168
903.91,0.076379063
904.212,0.078798682
904.514,0.081675749
904.816,0.070659921
905.118,0.077283866
905.42,0.076999801
905.721,0.064330894
906.023,0.082849166
906.324,0.076639316
906.626,0.06820061
906.927,0.090795214
907.228,0.065897437
907.53,0.094158443
907.831,0.073644572
908.132,0.073955405
908.433,0.089331199
908.734,0.08581118
909.035,0.073408472
909.336,0.077768203
909.637,0.072437659
909.938,0.099069681
910.239,0.081187759
910.54,0.085634492
910.84,0.069199326
911.141,0.082884748
911.441,0.08279618
911.742,0.069072709
912.042,0.077668047
912.343,0.084419669
912.643,0.088374608
912.943,0.088173872
913.244,0.088644162
913.544,0.10535026
913.844,0.092533898
914.144,0.085098112
914.444,0.089923205
914.744,0.096595277
915.044,0.076100237
915.343,0.10091621
915.643,0.08464373
915.943,0.076390007
916.243,0.08903063
916.542,0.086352048
916.842,0.096596104
917.141,0.10048271
917.441,0.096532384
917.74,0.083304616
918.039,0.101058839
918.338,0.090352461
918.638,0.080825278
918.937,0.098875848
919.236,0.087219603
919.535,0.096661663
919.834,0.090974065
920.133,0.090973892
920.431,0.107624579
920.73,0.127255895
921.029,0.097071023
921.328,0.106339036
921.626,0.097832268
921.925,0.082692292
922.223,0.098506004
922.522,0.096287652
922.82,0.111673694
923.118,0.108181316
923.417,0.102222133
923.715,0.106162148
924.013,0.094806446
924.311,0.100079032
924.609,0.101541984
924.907,0.100631289
925.205,0.118664691
925.503,0.106840511
925.801,0.094191953
926.098,0.131773432
926.396,0.125485291
926.694,0.119037956
926.991,0.116414601
927.289,0.132089325
927.586,0.102356185
927.884,0.109013027
928.181,0.114843183
928.478,0.107128695
928.775,0.112282775
929.073,0.122514161
929.37,0.107886612
929.667,0.104447605
929.964,0.136167273
930.261,0.11257605
930.557,0.11176361
930.854,0.100920988
931.151,0.130113525
931.448,0.140570774
931.744,0.130629179
932.041,0.132729664
932.337,0.146317133
932.634,0.132317105
932.93,0.132389871
933.227,0.137534961
933.523,0.128866187
933.819,0.128866177
934.115,0.147659809
934.412,0.093515061
934.708,0.138591597
935.004,0.134607171
935.3,0.131547651
935.595,0.160339009
935.891,0.161534432
936.187,0.164867972
936.483,0.136444584
936.778,0.16097894
937.074,0.152742737
937.369,0.152176599
937.665,0.124068305
937.96,0.138156523
938.256,0.144570568
938.551,0.127918221
938.846,0.14809529
939.141,0.194882378
939.437,0.171128407
939.732,0.118382801
940.027,0.140236674
940.322,0.181095509
940.617,0.132587343
940.911,0.165575633
941.206,0.156228903
941.501,0.195469499
941.796,0.156668992
942.09,0.166704699
942.385,0.186554575
942.679,0.200447367
942.974,0.165208168
943.268,0.194272709
943.562,0.202237996
943.857,0.196381314
944.151,0.181540002
944.445,0.186825712
944.739,0.194760513
945.033,0.184525044
945.327,0.166011884
945.621,0.185087308
945.915,0.189622707
946.208,0.216401652
946.502,0.232234148
946.796,0.177890628
947.089,0.237138207
947.383,0.163113806
947.676,0.162907628
947.97,0.197718034
948.263,0.201995771
948.557,0.212154701
948.85,0.222558764
949.143,0.222682823
949.436,0.212148349
949.729,0.233432009
950.022,0.188003883
950.315,0.206637253
950.608,0.210010215
950.901,0.209082999
951.194,0.243498092
951.487,0.223388434
951.779,0.206028118
952.072,0.249706557
952.364,0.269996678
952.657,0.201720315
952.949,0.211752634
953.242,0.250600442
953.534,0.254756673
953.826,0.248513544
954.118,0.259398483
954.411,0.247980416
954.703,0.227173108
954.995,0.234708636
955.287,0.263781379
955.579,0.271457506
955.87,0.263097103
956.162,0.252566601
956.454,0.295815422
956.746,0.296575333
957.037,0.227310239
957.329,0.340950276
957.62,0.232569757
957.912,0.228952236
958.203,0.304894146
958.494,0.270396997
958.786,0.294880374
959.077,0.255229254
959.368,0.275496398
959.659,0.222794228
959.95,0.306795898
960.241,0.322031136
960.532,0.322863588
960.823,0.316049522
961.114,0.276537571
961.404,0.317514911
961.695,0.348120076
961.986,0.34596292
962.276,0.302696328
962.567,0.327261176
962.857,0.349931049
963.147,0.27869324
963.438,0.392275376
963.728,0.379190412
964.018,0.301080539
964.308,0.268303483
964.598,0.315671829
964.888,0.30669802
965.178,0.333263623
965.468,0.36222348
965.758,0.292976521
966.048,0.423906443
966.338,0.364689954
966.627,0.344721757
966.917,0.367979772
967.206,0.347843127
967.496,0.345539936
967.785,0.381963682
968.075,0.385208193
968.364,0.414215238
968.653,0.336747366
968.942,0.411537228
969.232,0.40629947
969.521,0.335161632
969.81,0.368954801
970.099,0.378425158
970.388,0.337443169
970.676,0.403308736
970.965,0.441451659
971.254,0.490555122
971.543,0.389130547
971.831,0.368690232
972.12,0.3687567
972.408,0.388595749
972.697,0.36055196
972.985,0.421382725
973.273,0.38821022
973.561,0.403296856
973.85,0.421570607
974.138,0.481837762
974.426,0.464513309
974.714,0.430641944
975.002,0.402749572
975.29,0.37070399
975.577,0.41665578
975.865,0.398969647
976.153,0.467532756
976.441,0.435579379
976.728,0.506653251
977.016,0.535353799
977.303,0.520625045
977.59,0.470172405
977.878,0.441448028
978.165,0.486714278
978.452,0.495681132
978.74,0.497736748
979.027,0.492062006
979.314,0.401988379
979.601,0.486064293
979.888,0.498137562
980.174,0.487785719
980.461,0.444427297
980.748,0.606414834
981.035,0.529551492
981.321,0.500442915
981.608,0.652726398
981.894,0.353792261
982.181,0.586069341
982.467,0.54815107
982.754,0.470059019
983.04,0.602513588
983.326,0.53760172
983.612,0.621271449
983.898,0.558491171
984.184,0.606846681
984.47,0.568874532
984.756,0.664406631
985.042,0.669707396
985.328,0.772458472
985.614,0.571735163
985.899,0.753830242
986.185,0.597781093
986.47,0.73743125
986.756,0.590673357
987.041,0.619424346
987.327,0.591351948
987.612,0.62426603
987.897,0.596736601
988.182,0.755447494
988.468,0.597915736
988.753,0.684152084
989.038,0.723943261
989.323,0.782355921
989.607,0.860597936
989.892,0.68398187
990.177,0.816300862
990.462,0.694803979
990.746,0.881934139
991.031,0.801001628
991.315,0.755731037
991.6,0.65780891
991.884,0.762249864
992.169,0.871428137
992.453,0.75242332
992.737,0.735139916
993.021,0.748419369
993.305,0.779966461
993.59,0.696961943
993.874,0.722064511
994.157,0.84497534
994.441,0.9266699
994.725,0.860650436
995.009,0.666398771
995.293,0.837376361
995.576,0.821478795
995.86,0.747667582
996.143,0.846431081
996.427,0.906769736
996.71,0.71016291
996.993,0.834853202
997.277,0.84412071
997.56,0.798479703
997.843,0.655348798
998.126,0.979953065
998.409,1.01030766
998.692,0.818019332
998.975,0.933981604
999.258,1.025392421
999.541,1.083904952
999.823,0.984642224
1000.106,1.33816099
1000.388,1.091018707
1000.671,0.940840349
1000.954,1.353873882
1001.236,1.040127747
1001.518,0.991899416
1001.801,1.183962013
1002.083,0.905882396
1002.365,1.310913468
1002.647,1.16278164
1002.929,1.100123511
1003.211,1.208865787
1003.493,1.199592296
1003.775,1.172005218
1004.057,1.192740612
1004.338,1.182452516
1004.62,1.132905046
1004.902,1.18834759
1005.183,1.159620818
1005.465,1.456707256
1005.746,1.204885968
1006.028,0.986842105
1006.309,1.038143712
1006.59,1.328708798
1006.871,1.072658472
1007.153,1.359639053
1007.434,1.379148887
1007.715,1.270649204
1007.996,1.197645854
1008.277,1.37243559
1008.557,1.593355941
1008.838,1.590608823
1009.119,1.418781886
1009.4,1.556262789
1009.68,1.401312445
1009.961,1.47905134
1010.241,1.552351459
1010.522,1.533521338
1010.802,1.482315451
1011.082,1.774683016
1011.362,1.763654755
1011.643,1.851274455
1011.923,2.292606462
1012.203,1.445335433
1012.483,1.696456826
1012.763,1.386684467
1013.042,1.782314971
1013.322,1.777145035
1013.602,1.692240018
1013.882,1.855483457
1014.161,1.586057773
1014.441,2.005929895
1014.72,1.790315954
1015,1.894281631
1015.279,1.672943194
1015.558,1.82976704
1015.838,2.083070255
1016.117,1.937423132
1016.396,1.858241723
1016.675,1.720803248
1016.954,2.031138692
1017.233,1.998585709
1017.512,1.921078989
1017.791,1.819771769
1018.07,2.026657715
1018.348,1.925655936
1018.627,2.086389264
1018.905,2.313625495
1019.184,2.10771242
1019.462,1.983981435
1019.741,2.192862512
1020.019,1.867111147
1020.297,1.985365106
1020.576,2.248397157
1020.854,2.285246221
1021.132,1.616199389
1021.41,1.615389214
1021.688,1.614579375
